1.149744,2400
2.175719,2400
3.21275,2400
4.215357,2400
5.221375,2400
6.264555,2400
7.266134,2400
8.307201,2400
9.317483,2400
10.36211,2400
11.36214,2400
12.36528,2400
13.41327,2400
14.43403,2400
15.49618,2400
16.52485,2400
17.56415,2400
18.61249,2400
19.64569,2400
20.64813,2400
21.65834,2400
22.67412,2400
23.70176,2400
24.7595,2400
25.79129,2400
26.79608,2400
27.85577,2400
28.89223,2400
29.91755,2400
30.98449,2400
32.00046,2400
33.03054,2399
34.08482,2399
35.1537,2397
36.21058,2394
37.24425,2390
38.26416,2385
39.32079,2381
40.38643,2373
41.45335,2365
42.52157,2356
43.55397,2345
44.61798,2335
45.62975,2327
46.68013,2320
47.75721,2312
48.75898,2302
49.83693,2291
50.84208,2280
51.89922,2267
52.97818,2255
53.98577,2243
54.99463,2234
56.0487,2223
57.07418,2209
58.13076,2195
59.17931,2180
60.22536,2170
61.29992,2157
62.32322,2146
63.39506,2132
64.45882,2121
65.53383,2110
66.60091,2097
67.6401,2085
68.68476,2077
69.77157,2070
70.78756,2063
71.79678,2054
72.7979,2045
73.85638,2037
74.90994,2030
75.94323,2026
76.98032,2023
78.05512,2018
79.10575,2012
80.13357,2010
81.15251,2005
82.22402,1999
83.24279,1996
84.31216,1992
85.34177,1991
86.3829,1987
87.43551,1982
88.52225,1981
89.52792,1979
90.54508,1978
91.57189,1978
92.65009,1978
93.6749,1978
94.69806,1978
95.72227,1976
96.75484,1974
97.84648,1971
98.85152,1970
99.88985,1967
100.9198,1967
101.9403,1966
102.995,1963
104.0631,1954
105.1021,1946
106.1343,1938
107.1583,1933
108.1649,1925
109.2397,1917
110.2667,1911
111.3334,1905
112.3335,1900
113.3434,1894
114.3666,1890
115.4038,1888
116.4301,1882
117.504,1879
118.5782,1877
119.6394,1874
120.6547,1870
121.7368,1868
122.7997,1862
123.8315,1858
124.8756,1854
125.9237,1847
126.9311,1840
127.9504,1832
128.9904,1821
130.0359,1812
131.1122,1804
132.1404,1796
133.1636,1787
134.1669,1781
135.1961,1776
136.2789,1771
137.3311,1769
138.3423,1766
139.3649,1763
140.4132,1763
141.4382,1763
142.4697,1762
143.4915,1762
144.5341,1762
145.5543,1762
146.5628,1762
147.6925,1761
148.7169,1760
149.7435,1760
150.7448,1760
151.8164,1760
152.9025,1760
153.9852,1760
155.0281,1760
156.0509,1760
157.0658,1760
158.0663,1760
159.1561,1760
160.1955,1760
161.2271,1760
162.2731,1760
163.3281,1760
164.352,1760
165.4291,1760
166.4364,1760
167.4595,1760
168.4806,1760
169.515,1760
170.5891,1760
171.6418,1760
172.7025,1760
173.7126,1760
174.8022,1758
175.8668,1757
176.9139,1756
178,1755
179.0689,1752
180.1145,1752
181.1717,1752
182.2019,1752
183.2582,1751
184.3411,1750
185.354,1750
186.3745,1750
187.4684,1750
188.5499,1750
189.6163,1750
190.645,1750
191.7291,1750
192.7298,1750
193.7321,1750
194.8133,1750
195.8855,1750
196.9422,1750
197.9537,1749
199.0339,1749
200.0356,1747
201.0433,1747
202.0573,1747
203.0699,1747
204.1206,1747
205.1875,1745
206.2445,1745
207.2906,1743
208.3286,1738
209.3805,1734
210.4368,1732
211.4693,1725
212.5452,1721
213.5824,1718
214.6126,1715
215.6648,1713
216.7083,1707
217.7099,1703
218.7435,1699
219.7743,1694
220.7988,1691
221.8043,1689
222.8946,1685
223.9395,1684
224.9496,1683
225.9988,1681
227.0015,1680
228.0628,1679
229.0831,1679
230.1438,1678
231.1561,1678
232.2276,1675
233.2441,1674
234.2817,1671
235.3211,1669
236.3812,1665
237.3912,1661
238.3961,1656
239.4134,1655
240.4585,1651
241.5029,1647
242.5126,1646
243.5735,1644
244.5927,1643
245.6044,1641
246.6066,1639
247.6626,1637
248.7636,1635
249.7948,1634
250.8245,1634
251.849,1633
252.902,1631
253.9323,1630
254.9435,1629
255.9557,1627
257.0193,1620
258.0815,1614
259.0905,1613
260.105,1611
261.1147,1610
262.1846,1608
263.2113,1606
264.2808,1604
265.3702,1603
266.3881,1601
267.4041,1600
268.4176,1600
269.4219,1600
270.4569,1600
271.5353,1599
272.5655,1596
273.5728,1594
274.5914,1594
275.6622,1592
276.7311,1590
277.7337,1589
278.7482,1588
279.803,1587
280.8474,1585
281.9236,1585
282.941,1585
284.0086,1584
285.1041,1584
286.1798,1584
287.2366,1583
288.2627,1582
289.3055,1582
290.3533,1581
291.4228,1580
292.5224,1579
293.551,1579
294.6135,1579
295.6514,1579
296.6869,1579
297.6893,1577
298.7767,1577
299.8358,1577
300.8823,1575
301.9024,1573
302.9105,1571
303.9666,1570
305.0034,1570
306.0504,1569
307.1205,1569
308.1338,1569
309.1421,1568
310.2033,1566
311.2576,1565
312.2671,1564
313.3451,1563
314.3719,1563
315.4165,1562
316.4381,1561
317.5134,1559
318.5613,1557
319.6158,1555
320.667,1552
321.7006,1551
322.7492,1547
323.7573,1544
324.8313,1540
325.8507,1538
326.8702,1536
327.9477,1533
329.0189,1529
330.0193,1525
331.0557,1519
332.0627,1514
333.1126,1504
334.1782,1499
335.2389,1494
336.2513,1491
337.2947,1485
338.3577,1477
339.3853,1470
340.3974,1458
341.4442,1450
342.4801,1440
343.5246,1425
344.5523,1417
345.6005,1407
346.646,1403
347.7159,1397
348.7445,1395
349.8002,1392
350.8329,1388
351.9007,1382
352.9255,1376
353.9347,1372
354.9399,1371
355.9746,1366
357.0323,1363
358.0433,1361
359.1037,1358
360.1178,1355
361.1513,1353
362.2156,1351
363.2866,1345
364.3175,1339
365.3747,1332
366.385,1330
367.3991,1328
368.4676,1327
369.5229,1327
370.5439,1326
371.557,1325
372.5724,1324
373.5766,1324
374.6053,1322
375.6685,1320
376.7228,1319
377.7493,1318
378.75,1317
379.7942,1316
380.8447,1315
381.9092,1313
382.9559,1312
383.9879,1308
385.024,1305
386.0295,1304
387.0975,1303
388.1322,1299
389.1615,1299
390.2125,1298
391.2441,1296
392.2591,1295
393.2733,1294
394.321,1292
395.3546,1289
396.3605,1289
397.388,1287
398.4012,1285
399.4492,1283
400.4583,1283
401.4766,1282
402.4893,1281
403.5538,1279
404.5819,1278
405.6076,1278
406.6555,1277
407.696,1276
408.7295,1274
409.7978,1272
410.8045,1271
411.8285,1269
412.8358,1267
413.8491,1265
414.9062,1263
415.9604,1260
416.9837,1258
417.994,1257
419.0608,1256
420.0878,1256
421.0895,1254
422.132,1250
423.1672,1249
424.1678,1249
425.2229,1249
426.2284,1248
427.294,1248
428.3526,1248
429.3673,1248
430.4225,1247
431.4784,1247
432.4917,1247
433.5553,1247
434.6046,1246
435.6499,1246
436.6787,1245
437.7432,1241
438.8095,1241
439.8787,1240
440.8902,1240
441.9222,1240
442.9731,1240
444.0122,1240
445.0202,1239
446.0374,1235
447.0504,1231
448.0518,1226
449.1085,1224
450.115,1222
451.1276,1220
452.1772,1220
453.2251,1216
454.2539,1212
455.3089,1207
456.3424,1202
457.3888,1199
458.4065,1198
459.4441,1195
460.5118,1194
461.5536,1191
462.5864,1191
463.6334,1188
464.6489,1186
465.6932,1183
466.7448,1181
467.788,1179
468.7992,1179
469.8221,1176
470.8599,1174
471.9263,1170
472.9391,1167
473.9523,1166
474.9867,1165
476.0515,1162
477.0826,1159
478.1094,1159
479.1573,1159
480.1667,1159
481.1701,1157
482.173,1157
483.1802,1156
484.189,1154
485.2306,1153
486.2357,1152
487.2403,1152
488.3014,1151
489.3207,1151
490.3314,1150
491.3897,1150
492.3925,1149
493.4478,1149
494.4552,1148
495.5119,1148
