1.016837,2400
2.031806,2400
3.050331,2400
4.058054,2400
5.077736,2400
6.080964,2400
7.1285,2400
8.1748,2400
9.226234,2400
10.27234,2400
11.30547,2400
12.3236,2400
13.37051,2400
14.41078,2400
15.41203,2400
16.46241,2400
17.47285,2400
18.51427,2400
19.51768,2400
20.55101,2400
21.59215,2400
22.62342,2400
23.66955,2400
24.71478,2400
25.78529,2400
26.79767,2400
27.80729,2400
28.81515,2400
29.82668,2400
30.86845,2400
31.88132,2400
32.88587,2399
33.95413,2398
35.01676,2395
36.03723,2392
37.04351,2390
38.05032,2385
39.10304,2381
40.12598,2372
41.17212,2364
42.22295,2357
43.25808,2348
44.29155,2338
45.36804,2328
46.39975,2320
47.44141,2310
48.47123,2299
49.53201,2285
50.54035,2275
51.5408,2262
52.61856,2247
53.66815,2232
54.68777,2217
55.68947,2206
56.73734,2189
57.75032,2176
58.8251,2156
59.84894,2140
60.88605,2124
61.95361,2108
63.03135,2091
64.08012,2074
65.146,2054
66.20196,2039
67.26626,2021
68.28388,2007
69.31421,1994
70.31568,1984
71.38053,1973
72.43924,1959
73.4707,1947
74.5282,1937
75.53562,1930
76.57145,1922
77.60199,1918
78.65929,1912
79.68089,1903
80.70776,1894
81.71361,1887
82.75748,1878
83.81649,1871
84.83512,1860
85.83521,1852
86.9093,1842
87.95827,1834
88.96407,1824
90.02284,1815
91.05702,1803
92.10732,1789
93.15585,1779
94.20587,1766
95.24847,1756
96.30117,1742
97.30289,1731
98.34233,1719
99.40533,1711
100.4283,1700
101.4727,1688
102.49,1676
103.5148,1662
104.5424,1647
105.5538,1637
106.5848,1624
107.6375,1611
108.6669,1596
109.6955,1583
110.7305,1571
111.7682,1555
112.7762,1540
113.7995,1524
114.812,1509
115.8357,1492
116.8463,1478
117.8677,1465
118.9001,1452
119.9081,1438
120.934,1421
121.9551,1404
122.9932,1387
124.0106,1369
125.04,1350
126.0843,1333
127.1069,1320
128.1549,1300
129.2054,1281
130.2099,1265
131.2107,1252
132.2273,1232
133.2693,1215
134.3058,1201
135.307,1189
136.3571,1170
137.3769,1154
138.4179,1136
139.4428,1120
140.484,1102
141.5117,1086
142.546,1069
143.5812,1059
144.5885,1047
145.5917,1036
146.6149,1026
147.6234,1010
148.6481,995
149.6705,981
150.7077,969
151.7562,958
152.7975,942
153.8368,927
154.8455,913
155.886,897
156.9041,880
157.9305,866
158.95,848
159.9951,837
161.0215,823
162.0577,811
163.0847,793
164.1115,779
165.1444,767
166.1478,751
167.148,735
168.1487,719
169.1727,705
170.1739,690
171.1926,673
172.2042,661
173.2397,646
174.2628,634
175.2632,619
176.2824,606
177.2978,599
178.333,590
179.366,581
180.3776,570
181.3866,557
182.4178,550
183.4486,541
184.4554,528
185.4955,518
186.5023,509
187.5227,504
188.5269,499
189.5633,495
190.5775,489
191.5777,484
192.6113,477
193.6143,469
194.6337,462
195.6623,457
196.6842,452
197.6983,449
198.71,444
199.7299,437
200.7482,432
201.7765,430
202.7853,427
203.786,423
204.8126,418
205.8283,415
206.8503,414
207.8803,412
208.8843,410
209.908,407
210.9155,402
211.9494,399
212.9786,396
213.9803,393
214.9834,392
215.9834,389
216.9995,388
218.0222,384
219.0433,383
220.0632,381
221.0775,380
222.1004,378
223.1096,376
224.1106,373
225.1438,369
226.1482,366
227.1799,363
228.1913,356
229.2,351
230.2145,343
231.2464,334
232.2575,326
233.2888,317
234.3003,307
235.3022,299
236.3128,292
237.3367,285
238.3748,275
239.4041,266
240.408,262
241.416,257
242.4284,250
243.4313,243
244.4639,236
245.4883,228
246.4949,219
247.5129,215
248.5255,210
249.5351,203
250.5698,195
251.5836,186
252.6012,182
253.6391,177
254.6696,170
255.6899,162
256.7009,154
257.7118,146
258.7232,137
259.7343,131
260.7599,125
261.8009,115
262.8015,106
263.8159,98
264.8337,90
265.8587,80
266.8782,72
267.9013,62
268.9079,52
269.9292,44
270.9595,29
271.9773,22
272.9827,15
273.9959,11
275.0204,3
276.0385,1
277.0435,1
278.0708,1
279.0852,1
280.0976,1
281.0983,0
282.1109,0
283.1317,0
284.1332,0
285.1504,0
286.1726,0
287.1729,0
288.2035,0
289.2112,0
290.2182,0
291.2281,0
292.2342,0
293.2395,0
294.2519,0
295.2739,0
296.2933,0
297.3007,0
298.3101,0
299.3292,0
300.3414,0
301.3424,0
302.3628,0
303.3757,0
304.3856,0
305.4121,0
306.4143,0
307.4379,0
308.4453,0
309.4622,0
310.4795,0
311.5006,0
312.5044,0
313.5173,0
314.5358,0
315.5504,0
316.5588,0
317.5733,0
318.5865,0
319.5878,0
320.6153,0
321.6364,0
322.6381,0
323.6442,0
324.6454,0
325.6572,0
326.6602,0
327.6653,0
328.6735,0
329.6804,0
330.701,0
331.7076,0
332.7122,0
333.7335,0
334.7364,0
335.7505,0
336.7596,0
337.7686,0
338.7918,0
339.798,0
340.8054,0
341.811,0
342.8292,0
343.8323,0
344.8433,0
345.8536,0
346.8539,0
347.881,0
348.8835,0
349.8952,0
350.9065,0
351.9135,0
352.9144,0
353.9216,0
354.9407,0
355.9481,0
356.9592,0
357.9635,0
358.9709,0
359.9715,0
360.9885,0
361.9952,0
363.0204,0
364.0462,0
365.0503,0
366.0681,0
367.0716,0
368.0872,0
369.09,0
370.0987,0
371.1238,0
372.1281,0
373.1295,0
374.152,0
375.1536,0
376.1588,0
377.1787,0
378.181,0
379.1971,0
380.1994,0
381.2152,0
382.243,0
383.2515,0
384.2749,0
385.2973,0
386.3255,0
387.3416,0
388.3512,0
389.3683,0
390.3926,0
391.4161,0
392.4261,0
393.4466,0
394.4673,0
395.4777,0
396.4793,0
397.482,0
398.483,0
399.5105,0
400.5127,0
401.5189,0
402.5349,0
403.5387,0
404.5406,0
405.5626,0
406.5774,0
407.598,0
408.6163,0
409.6194,0
410.6195,0
411.6371,0
412.6409,0
413.6558,0
414.6742,0
415.6745,0
416.6918,0
417.7047,0
418.7295,0
419.7518,0
420.7693,0
421.7734,0
422.7831,0
423.8063,0
424.815,0
425.8326,0
426.8423,0
427.8462,0
428.8639,0
429.8802,0
430.9037,0
431.9274,0
432.9482,0
433.9546,0
434.979,0
435.9861,0
437.0102,0
438.0148,0
439.0242,0
440.025,0
441.031,0
442.0505,0
443.0509,0
444.0597,0
445.0769,0
446.0966,0
447.1173,0
448.1405,0
449.1486,0
450.167,0
451.187,0
452.1875,0
453.2125,0
454.213,0
455.2152,0
456.2291,0
457.2329,0
458.2567,0
459.2784,0
460.2915,0
461.3153,0
462.3414,0
463.3573,0
464.3628,0
465.4129,0
466.4183,0
467.4374,0
468.4425,0
469.4673,0
470.4796,0
471.4952,0
472.5152,0
473.5449,0
474.5679,0
475.579,0
476.5996,0
477.6266,0
478.642,0
479.6517,0
480.6776,0
481.6942,0
482.7227,0
483.7458,0
484.7539,0
485.7563,0
486.7817,0
487.7882,0
488.8015,0
489.8018,0
490.824,0
491.8245,0
492.8264,0
493.8426,0
494.855,0
495.8664,0
496.8847,0
497.8959,0
498.8997,0
499.9251,0
500.9278,0
501.9424,0
502.9571,0
503.9648,0
504.9679,0
505.9826,0
506.998,0
508.0074,0
509.0104,0
510.0107,0
511.0122,0
512.0244,0
513.0262,0
514.0344,0
515.0642,0
516.0765,0
517.0838,0
518.0995,0
519.118,0
520.127,0
521.1333,0
522.1465,0
523.1561,0
524.1723,0
525.1775,0
526.1946,0
527.2141,0
528.2379,0
529.2689,0
530.2903,0
531.3159,0
532.3163,0
533.3287,0
534.3439,0
535.3618,0
536.373,0
537.3832,0
538.386,0
539.4099,0
540.4319,0
541.4419,0
542.4623,0
543.4832,0
544.5003,0
545.514,0
546.5353,0
547.5447,0
548.5532,0
549.5628,0
550.5818,0
551.6025,0
552.6162,0
553.6316,0
554.6354,0
555.6453,0
556.6672,0
557.6782,0
558.6804,0
559.6946,0
560.6976,0
561.7104,0
562.7305,0
563.7505,0
564.761,0
565.7805,0
566.7877,0
567.79,0
568.8082,0
569.8393,0
570.8474,0
571.8558,0
572.8647,0
573.8892,0
574.9033,0
575.9088,0
576.9254,0
577.9533,0
578.9603,0
579.965,0
580.97,0
581.9943,0
583.0145,0
584.0159,0
585.0353,0
586.0419,0
587.0615,0
588.0645,0
589.0753,0
590.0759,0
591.0775,0
592.0975,0
593.1174,0
594.1179,0
595.1346,0
596.16,0
597.1627,0
598.1847,0
599.2069,0
600.4412,0
